INPUT:original	INPUT:annotation	GOLDEN:result	GOLDEN:entity1	GOLDEN:entity2	GOLDEN:entity3	GOLDEN:entity4	GOLDEN:entity5	GOLDEN:entity6	GOLDEN:entity7	GOLDEN:entity8	GOLDEN:attribute1	GOLDEN:attribute2	GOLDEN:attribute3	GOLDEN:attribute4	GOLDEN:attribute5	GOLDEN:attribute6	GOLDEN:attribute7	GOLDEN:attribute8	HINT:text	TASK:id	TASK:overlap	TASK:remaining_overlap
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/52_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3411388665953273\,""top"":0.4204256341380854\,""width"":0.02960863652577128\,""height"":0.01091929548705517\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.375484884965222\,""top"":0.43280083569008126\,""width"":0.014212145532370268\,""height"":0.05022875924045378\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3571275303192438\,""top"":0.47283825247595024\,""width"":0.018357354645978152\,""height"":0.056052383500216574\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.34469190297841984\,""top"":0.44226422511219576\,""width"":0.030200809256286765\,""height"":0.02693426220140277\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.4542438581237738\,""top"":0.48084573583312407\,""width"":0.12790930979133225\,""height"":0.058964195630097915\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.33047975744604957\,""top"":0.4823016418980647\,""width"":0.02309473649010163\,""height"":0.04731694711057244\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.33936234840378093\,""top"":0.4014988552938564\,""width"":0.022502563759586314\,""height"":0.015287013681877293\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.49095856741573035\,""top"":0.4459039902745475\,""width"":0.073429418583913\,""height"":0.027662215233873133\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.4524673399322275\,""top"":0.5419937905606331\,""width"":0.08468070046370618\,""height"":0.027662215233873022\,""label"":""6""}"																	6	00017975c2--60bccb43fe5d13225936d21a	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/53.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/53_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5638479244694132\,""top"":0.2716604244694132\,""width"":0.06012211298377024\,""height"":0.04794007490636709\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5703476123595506\,""top"":0.22372034956304618\,""width"":0.06337195692883901\,""height"":0.04194756554307119\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.7344647315855181\,""top"":0.3515605493133583\,""width"":0.021123985642946375\,""height"":0.02996254681647942\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5719725343320848\,""top"":0.32958801498127344\,""width"":0.09424547440699138\,""height"":0.08589263420724097\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.2957357990012484\,""top"":0.29563046192259673\,""width"":0.1364934456928839\,""height"":0.10986267166042452\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.43710401061173537\,""top"":0.31760299625468164\,""width"":0.050372581148564244\,""height"":0.07590511860174787\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5118504213483146\,""top"":0.33558052434456925\,""width"":0.05199750312109863\,""height"":0.07191011235955058\,""label"":""5""}"																	5	00017975c2--60bccb43fe5d13225936d21b	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/61.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/61_heap.jpg	"{""shape"":""rectangle""\,""left"":0.37726140315676826\,""top"":0.34253465966375846\,""width"":0.03197732744783305\,""height"":0.0160149667143476\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.41989783975387907\,""top"":0.32579173991694055\,""width"":0.03730688202247184\,""height"":0.01091929548705517\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4548360308542893\,""top"":0.33962284753387706\,""width"":0.027832118334224998\,""height"":0.05314057137033518\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.41634480337078655\,""top"":0.35490986121575435\,""width"":0.03612253656144104\,""height"":0.035669698591046906\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.41397611244872473\,""top"":0.3374389884364661\,""width"":0.038491227483502866\,""height"":0.015287013681877237\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.3535744939361512\,""top"":0.2981295246830674\,""width"":0.06158596397360444\,""height"":0.041493322850809644\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.47200904003923666\,""top"":0.29376180648824535\,""width"":0.03434601836989476\,""height"":0.057508289565157245\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.41634480337078655\,""top"":0.29667361861812674\,""width"":0.056256409398965534\,""height"":0.02839016826634344\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.37963009407883\,""top"":0.3716527809625723\,""width"":0.04382078205814155\,""height"":0.04076536981833928\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.4838524946495452\,""top"":0.351998049085873\,""width"":0.021318218298555347\,""height"":0.03858151072092825\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.4293726034421259\,""top"":0.39276341890421224\,""width"":0.035530363830925615\,""height"":0.05459647743527585\,""label"":""7""}"																	7	00017975c2--60bccb43fe5d13225936d223	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/56.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/56_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6105063982521847\,""top"":0.325485999643303\,""width"":0.11258387952559312\,""height"":0.2011771000535046\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5594374219725343\,""top"":0.3154984840378099\,""width"":0.037141073657927626\,""height"":0.05992509363295884\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.6952344725343321\,""top"":0.26556090601034427\,""width"":0.06615753745318342\,""height"":0.06277866952024252\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.32382373595505615\,""top"":0.6122703763153201\,""width"":0.14043968476903868\,""height"":0.13839843053326206\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4387289325842696\,""top"":0.25226848363743565\,""width"":0.052821807561976186\,""height"":0.037547817414820495\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.4352469569288389\,""top"":0.22133047975744605\,""width"":0.0626755617977528\,""height"":0.028535758872837547\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.4968802947208846\,""top"":0.24717281241014327\,""width"":0.030200809256286765\,""height"":0.023294497039051065\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.41516045790975564\,""top"":0.29084999435836395\,""width"":0.041452091136079894\,""height"":0.03639765162351727\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.41397611244872473\,""top"":0.3687409688326909\,""width"":0.024871254681648025\,""height"":0.03275788646116551\,""label"":""8""}"																	8	00017975c2--60bccb43fe5d13225936d21e	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/28.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/28_heap.jpg	"{""shape"":""rectangle""\,""left"":0.40298064918851434\,""top"":0.5952559300873907\,""width"":0.04874765917602997\,""height"":0.0679151061173533\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6239700374531835\,""top"":0.13383270911360798\,""width"":0.06987164481897623\,""height"":0.03995006242197255\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.6304697253433208\,""top"":0.1797752808988764\,""width"":0.07799625468164795\,""height"":0.061922596754057424\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5995962078651685\,""top"":0.2476903870162297\,""width"":0.09424547440699116\,""height"":0.13982521847690388\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5345993289637953\,""top"":0.6691635455680399\,""width"":0.06824672284644195\,""height"":0.0898876404494382\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.503725811485643\,""top"":0.34756554307116105\,""width"":0.06662180087390757\,""height"":0.07590511860174787\,""label"":""4""}"																	5	00017975c2--60bccb43fe5d13225936d202	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/60.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/60_heap.jpg	"{""shape"":""rectangle""\,""left"":0.501634058667757\,""top"":0.25941579392154757\,""width"":0.05119407109047769\,""height"":0.07221756274507396\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3681937750056921\,""top"":0.25941579392154757\,""width"":0.13176178952795092\,""height"":0.04333053764704442\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4353335403702531\,""top"":0.30480969050416545\,""width"":0.0579080476269338\,""height"":0.013411833081228064\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.48988459972895876\,""top"":0.3347283950699818\,""width"":0.03860536508462259\,""height"":0.013411833081228008\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4370120345043671\,""top"":0.320284882520967\,""width"":0.024338164944653407\,""height"":0.035077101904750274\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.46470718771724845\,""top"":0.3326650361344083\,""width"":0.019302682542311267\,""height"":0.023728627759095733\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.4680641759854765\,""top"":0.32131656198875375\,""width"":0.02014192960936828\,""height"":0.009285115210080963\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.45631471704667836\,""top"":0.3605203817646511\,""width"":0.020141929609368336\,""height"":0.0216652688235221\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.48065288199133177\,""top"":0.35845702282907754\,""width"":0.03524837681639442\,""height"":0.04952061445376499\,""label"":""8""}"																	8	00017975c2--60bccb43fe5d13225936d222	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/45.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/45_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6077208177278403\,""top"":0.31161048689138576\,""width"":0.09262055243445688\,""height"":0.027965043695380776\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5914715980024968\,""top"":0.2476903870162297\,""width"":0.06499687890137329\,""height"":0.04993757802746568\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5280996410736579\,""top"":0.2516853932584269\,""width"":0.06012211298377035\,""height"":0.07390761548064922\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.6353444912609238\,""top"":0.3915106117353308\,""width"":0.037373205368289586\,""height"":0.03196004993757812\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.38835635143570535\,""top"":0.3196004993757803\,""width"":0.040623049313358306\,""height"":0.06991260923845194\,""label"":""5""}"																	5	00017975c2--60bccb43fe5d13225936d213	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/48_heap.jpg	"{""shape"":""rectangle""\,""left"":0.41385767790262173\,""top"":0.389615022038778\,""width"":0.03399071473158549\,""height"":0.021401819154628188\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3831831304619226\,""top"":0.39063415628423653\,""width"":0.027358380149812733\,""height"":0.02344008764554517\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.39396067415730335\,""top"":0.37534714260235924\,""width"":0.021555087390761563\,""height"":0.011210476700043326\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.2530235642946317\,""top"":0.2958546714565976\,""width"":0.0563748439450687\,""height"":0.10700909577314072\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.2613139825218477\,""top"":0.42324645213890794\,""width"":0.04725538389513112\,""height"":0.032612295854671514\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.2638011079900125\,""top"":0.5608295752758031\,""width"":0.021555087390761507\,""height"":0.04178450406379797\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.31105649188514356\,""top"":0.2907590002293052\,""width"":0.06052005305867664\,""height"":0.09987515605493136\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.2861852372034956\,""top"":0.2662997783383016\,""width"":0.020726045568039975\,""height"":0.025478356136462044\,""label"":""6""}"																	6	00017975c2--60bccb43fe5d13225936d216	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/68.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/68_heap.jpg	"{""shape"":""rectangle""\,""left"":0.8075862203495631\,""top"":0.2916354556803995\,""width"":0.09749531835205982\,""height"":0.13782771535580524\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5081315766006778\,""top"":0.3024972428778895\,""width"":0.03908340021401824\,""height"":0.02839016826634344\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.48326032191902984\,""top"":0.2879381822284826\,""width"":0.009474763688246846\,""height"":0.008735436389644136\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4956959492598538\,""top"":0.2901220413258936\,""width"":0.00947476368824679\,""height"":0.02111063794164003\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4773385946138755\,""top"":0.3010413368129488\,""width"":0.014212145532370268\,""height"":0.013103154584466203\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5176063402889245\,""top"":0.3316153641767033\,""width"":0.015396490993401235\,""height"":0.024750403103991736\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4720090400392367\,""top"":0.2901220413258936\,""width"":0.007698245496700562\,""height"":0.0050956712272924864\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.465495140003567\,""top"":0.32287992778705915\,""width"":0.03493819110041013\,""height"":0.09172208209126342\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.5022098492955235\,""top"":0.3316153641767033\,""width"":0.013619972801854785\,""height"":0.08153073963667867\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.4731933855002675\,""top"":0.4568232857616026\,""width"":0.05151902755484222\,""height"":0.04367718194822079\,""label"":""1""}"																	7	00017975c2--60bccb43fe5d13225936d22a	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/36.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/36_heap.jpg	"{""shape"":""rectangle""\,""left"":0.36723236579275903\,""top"":0.2476903870162297\,""width"":0.02924859550561798\,""height"":0.03995006242197252\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3493582240948814\,""top"":0.299625468164794\,""width"":0.0454978152309613\,""height"":0.03995006242197252\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.34285853620474405\,""top"":0.34756554307116105\,""width"":0.12186914794007492\,""height"":0.06991260923845194\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.7474641073657927\,""top"":0.25967540574282144\,""width"":0.10399500624219726\,""height"":0.08988764044943826\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.680842306491885\,""top"":0.28963795255930086\,""width"":0.04224797128589275\,""height"":0.04993757802746568\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.24211337390761548\,""top"":0.7890137328339576\,""width"":0.06174703495630465\,""height"":0.09787765293383266\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.3249843945068664\,""top"":0.8529338327091135\,""width"":0.03737320536828964\,""height"":0.09787765293383277\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.41273018102372033\,""top"":0.6971285892634207\,""width"":0.11699438202247198\,""height"":0.12384519350811485\,""label"":""5""}"																	5	00017975c2--60bccb43fe5d13225936d20a	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/57.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/57_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5264747191011235\,""top"":0.2277153558052434\,""width"":0.04712273720349569\,""height"":0.04594257178526848\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5784722222222222\,""top"":0.24169787765293382\,""width"":0.022748907615480762\,""height"":0.07590511860174781\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5297245630461923\,""top"":0.2776529338327091\,""width"":0.043872893258426915\,""height"":0.047940074906367036\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4826018258426967\,""top"":0.23570536828963792\,""width"":0.03737320536828953\,""height"":0.04194756554307119\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5865968320848939\,""top"":0.42946317103620474\,""width"":0.030873517478152257\,""height"":0.043945068664169806\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.47447721598002496\,""top"":0.6791510611735331\,""width"":0.017874141697877655\,""height"":0.037952559300873934\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.40298064918851434\,""top"":0.45143570536828964\,""width"":0.04224797128589264\,""height"":0.047940074906367036\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.36560744382022475\,""top"":0.5373283395755306\,""width"":0.038998127340823974\,""height"":0.04594257178526839\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.4241046348314607\,""top"":0.5053682896379526\,""width"":0.04062304931335825\,""height"":0.09188514357053679\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.14624297752808987\,""top"":0.3575530586766542\,""width"":0.05199750312109863\,""height"":0.04993757802746562\,""label"":""8""}"																	8	00017975c2--60bccb43fe5d13225936d21f	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/25.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/25_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5654728464419475\,""top"":0.24968789013732834\,""width"":0.06662180087390768\,""height"":0.08789013732833961\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.420854790886392\,""top"":0.2736579275905119\,""width"":0.06662180087390762\,""height"":0.13183520599250936\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5768473002496879\,""top"":0.4434456928838951\,""width"":0.12024422596754059\,""height"":0.2476903870162297\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.7523388732833958\,""top"":0.6491885143570537\,""width"":0.02924859550561798\,""height"":0.08389513108614233\,""label"":""4""}"																	4	00017975c2--60bccb43fe5d13225936d1ff	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/35.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/35_heap.jpg	"{""shape"":""rectangle""\,""left"":0.7149656679151061\,""top"":0.043945068664169785\,""width"":0.0178741416978776\,""height"":0.033957553058676655\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6028460518102372\,""top"":0.22971285892634208\,""width"":0.04712273720349558\,""height"":0.051935081148564266\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6727176966292134\,""top"":0.165792759051186\,""width"":0.019499063670412098\,""height"":0.03196004993757803\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.46525827091136085\,""top"":0.4222273178934495\,""width"":0.020726045568039864\,""height"":0.0163061479273357\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4246352215980025\,""top"":0.4028637672297384\,""width"":0.034819756554307135\,""height"":0.0387271013274223\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.40225109238451934\,""top"":0.4456674055389947\,""width"":0.06881047128589268\,""height"":0.02853575887283749\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.3914735486891386\,""top"":0.4762414329027492\,""width"":0.08124609862671661\,""height"":0.06318632321842593\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.2671172752808989\,""top"":0.4721648959209152\,""width"":0.0630071785268414\,""height"":0.06318632321842593\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.35085049937578033\,""top"":0.5394277561211751\,""width"":0.02901646379525591\,""height"":0.0387271013274223\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.4594549781523096\,""top"":0.5465616958393844\,""width"":0.032332631086142316\,""height"":0.03974623557288093\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.4204900124843945\,""top"":0.5414660246120921\,""width"":0.03399071473158555\,""height"":0.04993757802746557\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.33592774656679153\,""top"":0.4415908685571607\,""width"":0.0447682584269663\,""height"":0.0896838136003465\,""label"":""8""}"																	8	00017975c2--60bccb43fe5d13225936d209	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/65.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/65_heap.jpg	"{""shape"":""rectangle""\,""left"":0.15436758739076153\,""top"":0.433458177278402\,""width"":0.0503725811485643\,""height"":0.06591760299625465\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.2437382958801498\,""top"":0.5892634207240949\,""width"":0.07474641073657926\,""height"":0.16179775280898878\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5329744069912609\,""top"":0.07191011235955055\,""width"":0.1364934456928839\,""height"":0.18377028714107366\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.7360896535580524\,""top"":0.029962546816479398\,""width"":0.1364934456928839\,""height"":0.16978776529338327\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.7767127028714107\,""top"":0.7830212234706616\,""width"":0.06987164481897634\,""height"":0.14382022471910105\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6499687890137328\,""top"":0.6751560549313359\,""width"":0.09262055243445699\,""height"":0.12184769038701615\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3493582240948814\,""top"":0.5193508114856429\,""width"":0.03737320536828964\,""height"":0.037952559300873934\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3968031032637774\,""top"":0.4648307691187764\,""width"":0.05270337301587302\,""height"":0.040765369818339336\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.46667948546459775\,""top"":0.39713113709903436\,""width"":0.026055600142678936\,""height"":0.013103154584466203\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.4773385946138755\,""top"":0.41169019774844123\,""width"":0.024279081951132486\,""height"":0.01747087277928827\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.45128299447119674\,""top"":0.4095063386510302\,""width"":0.02309473649010163\,""height"":0.01819882581175869\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.4583890672373818\,""top"":0.4291610705277295\,""width"":0.04204426386659532\,""height"":0.034213792526106235\,""label"":""7""}"																	7	00017975c2--60bccb43fe5d13225936d227	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/50.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/50_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3948560393258427\,""top"":0.2876404494382022\,""width"":0.04387289325842697\,""height"":0.05992509363295884\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3249843945068664\,""top"":0.3815230961298377\,""width"":0.05199750312109863\,""height"":0.055930087390761496\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3802317415730337\,""top"":0.3515605493133583\,""width"":0.06499687890137329\,""height"":0.08389513108614233\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.3331090043695381\,""top"":0.44943820224719105\,""width"":0.0682467228464419\,""height"":0.02796504369538072\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5492236267166043\,""top"":0.5293383270911362\,""width"":0.11049469413233459\,""height"":0.1558052434456928\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.7247151997503121\,""top"":0.615230961298377\,""width"":0.056872269038701684\,""height"":0.10387016229712864\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.6125955836454432\,""top"":0.733083645443196\,""width"":0.15111774344569284\,""height"":0.07590511860174776\,""label"":""7""}"																	7	00017975c2--60bccb43fe5d13225936d218	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/30.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/30_heap.jpg	"{""shape"":""rectangle""\,""left"":0.45985291822721597\,""top"":0.2277153558052434\,""width"":0.0454978152309613\,""height"":0.03995006242197255\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.43060432272159804\,""top"":0.2616729088639201\,""width"":0.027623673533083593\,""height"":0.03595505617977529\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4712273720349563\,""top"":0.2696629213483146\,""width"":0.03899812734082403\,""height"":0.03795255930087388\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4907264357053683\,""top"":0.3056179775280899\,""width"":0.05199750312109869\,""height"":0.05792759051186014\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5280996410736579\,""top"":0.3595505617977528\,""width"":0.1381183676654183\,""height"":0.11385767790262175\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.6905918383270911\,""top"":0.48139825218476906\,""width"":0.027623673533083704\,""height"":0.025967540574282078\,""label"":""5""}"																	5	00017975c2--60bccb43fe5d13225936d204	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47_heap.jpg	"{""shape"":""rectangle""\,""left"":0.41273018102372033\,""top"":0.3136079900124844\,""width"":0.0454978152309613\,""height"":0.05593008739076155\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5021008895131086\,""top"":0.25967540574282144\,""width"":0.03574828339575531\,""height"":0.069912609238452\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.503725811485643\,""top"":0.4354556803995006\,""width"":0.10399500624219726\,""height"":0.1258426966292135\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.6857170724094881\,""top"":0.4354556803995006\,""width"":0.12186914794007497\,""height"":0.15580524344569285\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.7165905898876405\,""top"":0.6871410736579275\,""width"":0.08287102059925089\,""height"":0.12184769038701626\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.6028460518102372\,""top"":0.6132334581772784\,""width"":0.05849719101123596\,""height"":0.10786516853932582\,""label"":""6""}"																	6	00017975c2--60bccb43fe5d13225936d215	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/27.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/27_heap.jpg	"{""shape"":""rectangle""\,""left"":0.41273018102372033\,""top"":0.2716604244694132\,""width"":0.08612086454431961\,""height"":0.13982521847690393\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.49560120162297133\,""top"":0.4214731585518102\,""width"":0.1056199282147316\,""height"":0.1358302122347066\,""label"":""1""}"																	1	00017975c2--60bccb43fe5d13225936d201	infinite	infinite
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/31.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/31_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6028460518102372\,""top"":0.20374531835205992\,""width"":0.055247347066167296\,""height"":0.037952559300873906\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5687226903870163\,""top"":0.25368289637952557\,""width"":0.09262055243445688\,""height"":0.03595505617977529\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.6678429307116104\,""top"":0.23370786516853934\,""width"":0.025998751560549316\,""height"":0.03196004993757803\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5102254993757803\,""top"":0.2976279650436954\,""width"":0.12186914794007486\,""height"":0.2496878901373284\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.3607326779026217\,""top"":0.49138576779026216\,""width"":0.06337195692883901\,""height"":0.05193508114856421\,""label"":""4""}"																	5	00017975c2--60bccb43fe5d13225936d205	infinite	infinite
