INPUT:original	INPUT:original	OUTPUT:color1	OUTPUT:color2	OUTPUT:color3	OUTPUT:color4	OUTPUT:color5	OUTPUT:color6	OUTPUT:color7	OUTPUT:color8	OUTPUT:user_text1	OUTPUT:user_text2	OUTPUT:user_text3	OUTPUT:user_text4	OUTPUT:user_text5	OUTPUT:user_text6	OUTPUT:user_text7	OUTPUT:user_text8	OUTPUT:entity_text1	OUTPUT:entity_text2	OUTPUT:entity_text3	OUTPUT:entity_text4	OUTPUT:entity_text5	OUTPUT:entity_text6	OUTPUT:entity_text7	OUTPUT:entity_text8	OUTPUT:entity_suggest1	OUTPUT:entity_suggest2	OUTPUT:entity_suggest3	OUTPUT:entity_suggest4	OUTPUT:entity_suggest5	OUTPUT:entity_suggest6	OUTPUT:entity_suggest7	OUTPUT:entity_suggest8	GOLDEN:color1	GOLDEN:color2	GOLDEN:color3	GOLDEN:color4	GOLDEN:color5	GOLDEN:color6	GOLDEN:color7	GOLDEN:color8	GOLDEN:result1	GOLDEN:user_text1	GOLDEN:user_text2	GOLDEN:user_text3	GOLDEN:user_text4	GOLDEN:user_text5	GOLDEN:user_text6	GOLDEN:user_text7	GOLDEN:user_text8	GOLDEN:entity_text1	GOLDEN:entity_text2	GOLDEN:entity_text3	GOLDEN:entity_text4	GOLDEN:entity_text5	GOLDEN:entity_text6	GOLDEN:entity_text7	GOLDEN:entity_text8	GOLDEN:entity_suggest1	GOLDEN:entity_suggest2	GOLDEN:entity_suggest3	GOLDEN:entity_suggest4	GOLDEN:entity_suggest5	GOLDEN:entity_suggest6	GOLDEN:entity_suggest7	GOLDEN:entity_suggest8	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/27.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/27.jpg	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""																					"""Belly"""	"""Wing"""	"""Throat"""	"""Beak"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd03773c6ca8596db76b9f	000179d6ea--60bd03773c6ca8596db76b9f	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T17:18:47.378	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/27.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/27.jpg	"""BLACK"""	"""BLACK"""																							"""Wing"""	"""Wing"""																																										https://toloka.yandex.ru/task/24762090/000179d6ea--60bd07ef4dc48f273e3d1a99	000179d6ea--60bd07ef4dc48f273e3d1a99	270308a23f8aff76264760b89efad01f	APPROVED	2021-06-06T17:37:51.066	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/28.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/28.jpg	"""BLACK"""			"""WHITE"""	"""WHITE"""	"""BLACK"""		"""BLACK"""		"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown,White"""	"""Brown"""									"""Eye"""	"""Beak"""	"""Crown"""	"""Nape"""	"""Throat"""	"""Wing"""	"""Tail"""	"""Feet"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd21d3df8878157e7c14b8	000179d6ea--60bd21d3df8878157e7c14b8	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:28:19.858	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/28.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/28.jpg	"""BLACK"""	"""YELLOW"""	"""YELLOW"""	"""ORANGE"""	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""BLACK"""																	"""Beak"""	"""Forehead"""	"""Crown"""	"""Nape"""	"""Feet"""	"""Breast"""	"""Belly"""	"""Vent"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd360e7afbc056f697b542	000179d6ea--60bd360e7afbc056f697b542	a342493add406c98371545c091e2f185	APPROVED	2021-06-06T20:54:38.034	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/28.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/28.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""	"""BLUE"""	"""PURPLE"""	"""BLACK"""																		"""Beak"""	"""Ear coverts"""	"""Chin"""	"""Nape"""	"""Throat"""	"""Mantle"""	"""Wing"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd5b321909760f1d8d8a11	000179d6ea--60bd5b321909760f1d8d8a11	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T23:33:06.018	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/29.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/29.jpg		"""YELLOW"""		"""WHITE"""			"""BLACK"""	"""BLACK"""	"""Beige"""		"""Beige"""	"""Black"""	"""Brown"""	"""Beige"""	"""Brown,Beige"""	"""Brown,Beige"""									"""Tail"""	"""Feet"""	"""Belly"""	"""Wing"""	"""Breast"""	"""Throat"""	"""Wing"""	"""Wing"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd288c2cf798441d1c5200	000179d6ea--60bd288c2cf798441d1c5200	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:57:00.876	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/29.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/29.jpg	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""BLACK"""		"""the wings have white, black and brown feathers"""																"""Wing"""	"""Tail"""	"""Vent"""	"""Belly"""	"""Breast"""	"""Flank"""	"""Throat"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd4f564dc48f273e3f3b92	000179d6ea--60bd4f564dc48f273e3f3b92	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T22:42:30.060	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/29.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/29.jpg	"""ORANGE"""	"""ORANGE"""	"""ORANGE"""	"""WHITE"""	"""WHITE"""												"""tail"""									"""Wing"""	"""Belly"""	"""Breast"""	"""Throat"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd5bf868183b5da85f5e24	000179d6ea--60bd5bf868183b5da85f5e24	224f2c983d19aa10bed10028c91703ab	APPROVED	2021-06-06T23:36:24.169	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/30.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/30.jpg									"""brown"""	"""brown"""							"""head"""									"""Wing"""																																										https://toloka.yandex.ru/task/24762090/000179d6ea--60bd23a5be2bd36caade2999	000179d6ea--60bd23a5be2bd36caade2999	3ee9eabae5e66a035f8c14034061d92f	APPROVED	2021-06-06T19:36:05.006	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/30.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/30.jpg	"""YELLOW"""				"""WHITE"""	"""BLACK"""	"""BLACK"""		"""Black"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown"""	"""Brown,White"""									"""Eye"""		"""Beak"""	"""Crown"""	"""Forehead"""	"""Nape"""	"""Throat"""	"""Wing"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd257956e0ec582ad57e65	000179d6ea--60bd257956e0ec582ad57e65	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:43:53.121	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/30.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/30.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""	"""BLUE"""																				"""Beak"""	"""Crown"""	"""Chin"""	"""Nape"""	"""Wing"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd3b1a4f73891cd40578ab	000179d6ea--60bd3b1a4f73891cd40578ab	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:16:10.374	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/31.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/31.jpg	"""YELLOW"""	"""BLACK"""	"""WHITE"""		"""BLACK"""				"""White"""		"""Brown"""	"""Brown"""		"""Brown"""							"""Eye"""				"""Beak"""	"""Throat"""	"""Wing"""	"""Mantle"""		"""Forehead"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd2c5a1e381301d7b3acca	000179d6ea--60bd2c5a1e381301d7b3acca	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T20:13:14.524	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/31.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/31.jpg	"""YELLOW"""	"""YELLOW"""	"""YELLOW"""	"""YELLOW"""													"""yellow"""	"""brown"""	"""brown"""	"""white,brown,gray"""					"""Beak"""	"""Crown"""	"""Ear coverts"""	"""Wing"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd4f2762f2586508d32297	000179d6ea--60bd4f2762f2586508d32297	8a02284dde892420dcc826f7e7d9563a	APPROVED	2021-06-06T22:41:43.671	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/31.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/31.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""	"""BLUE"""	"""PURPLE"""																			"""Beak"""	"""Crown"""	"""Mantle"""	"""Wing"""	"""Ear coverts"""	"""Chin"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd5cb090429542be467edf	000179d6ea--60bd5cb090429542be467edf	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T23:39:28.091	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32.jpg	"""BLACK"""		"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""		"""WHITE"""		"""Brown"""	"""Brown"""		"""Brown"""	"""Brown"""	"""Brown"""										"""Beak"""	"""Forehead"""	"""Breast"""	"""Throat"""	"""Wing"""	"""Wing"""	"""Tail"""	"""Feet"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd15a32cf798441d1b9035	000179d6ea--60bd15a32cf798441d1b9035	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T18:36:19.377	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32.jpg	"""RED"""		"""YELLOW"""	"""GREEN"""	"""BLUE"""	"""PURPLE"""	"""BLACK"""	"""WHITE"""																	"""Beak"""	"""Ear coverts"""	"""Lore"""	"""Throat"""	"""Breast"""	"""Wing"""	"""Flank"""	"""Feet"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd449790429542be45c56e	000179d6ea--60bd449790429542be45c56e	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:56:39.405	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32.jpg	"""YELLOW"""		"""YELLOW"""	"""ORANGE"""	"""YELLOW"""	"""YELLOW"""	"""ORANGE"""										"""brown,white"""	"""white"""	"""brown,white"""	"""brown,white"""	"""white,brown"""	"""white"""	"""brown"""		"""Crown"""	"""Throat"""	"""Breast"""	"""Wing"""	"""Flank"""	"""Feet"""	"""Tail"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd4bd88a92a13359cd59e9	000179d6ea--60bd4bd88a92a13359cd59e9	8a02284dde892420dcc826f7e7d9563a	APPROVED	2021-06-06T22:27:36.688	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33.jpg	"""YELLOW"""		"""BLACK"""	"""BLACK"""			"""BLUE"""	"""BLUE"""		"""Brown"""	"""Brown,White"""		"""Brown"""	"""Brown"""									"""Sky"""	"""Sky"""	"""Beak"""	"""Crown"""	"""Wing"""	"""Wing"""	"""Throat"""	"""Breast"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd2040be2bd36caade0c3a	000179d6ea--60bd2040be2bd36caade0c3a	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:21:36.539	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33.jpg	"""YELLOW"""	"""YELLOW"""	"""YELLOW"""	"""YELLOW"""		"""ORANGE"""											"""brown"""	"""brown"""	"""brown"""	"""white"""	"""black"""	"""black"""			"""Beak"""	"""Crown"""	"""Throat"""	"""Breast"""	"""Wing"""	"""Wing"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd4d39250bd33fac9ad6a1	000179d6ea--60bd4d39250bd33fac9ad6a1	8a02284dde892420dcc826f7e7d9563a	APPROVED	2021-06-06T22:33:29.717	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""																					"""Crown"""	"""Beak"""	"""Chin"""	"""Throat"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd561a7afbc056f6986af3	000179d6ea--60bd561a7afbc056f6986af3	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T23:11:22.462	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/34.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/34.jpg				"""ORANGE"""					"""Brown"""	"""Brown"""	"""Brown"""	"""White,Brown"""	"""Brown"""	"""Brown"""							"""Ground"""	"""Ground"""			"""Mantle"""	"""Wing"""	"""Wing"""	"""Tail"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd1cabf33865758e9b8ad2	000179d6ea--60bd1cabf33865758e9b8ad2	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:06:19.813	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/34.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/34.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""																						"""Wing"""	"""Mantle"""	"""Tail"""																																									https://toloka.yandex.ru/task/24762090/000179d6ea--60bd45bef33865758e9d3ea2	000179d6ea--60bd45bef33865758e9d3ea2	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T22:01:34.299	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/34.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/34.jpg	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""ORANGE"""																					"""Wing"""	"""Wing"""	"""Mantle"""	"""Tail"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60be3d384f73891cd4120e5d	000179d6ea--60be3d384f73891cd4120e5d	a4d83ff6337229f5e6652e7885de0074	APPROVED	2021-06-07T15:37:28.256	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/35.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/35.jpg	"""BLACK"""	"""BLACK"""	"""BLACK"""	"""WHITE"""	"""BLACK"""	"""WHITE"""	"""BLACK"""	"""YELLOW"""				"""white belly spotted with brown"""		"""white flank spotted with brown"""											"""Wing"""	"""Beak"""	"""Tail"""	"""Belly"""	"""Forehead"""	"""Flank"""	"""Ear coverts"""	"""Lore"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd01b883d01a0997ccb28d	000179d6ea--60bd01b883d01a0997ccb28d	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T17:11:20.894	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/35.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/35.jpg	"""BLACK"""					"""WHITE"""	"""GRAY"""	"""BLACK"""	"""Yellow"""	"""Brown"""	"""Brown"""	"""Beige"""	"""Beige"""		"""Brown"""	"""Brown"""								"""Eye"""	"""Beak"""	"""Crown"""	"""Breast"""	"""Tail"""	"""Tail"""	"""Belly"""	"""Wing"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd144f1909760f1d8b19b0	000179d6ea--60bd144f1909760f1d8b19b0	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T18:30:39.082	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/35.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/35.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""	"""BLUE"""																				"""Beak"""	"""Ear coverts"""	"""Chin"""	"""Belly"""	"""Tail"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd59450baf93026ae551a4	000179d6ea--60bd59450baf93026ae551a4	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T23:24:53.835	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/36.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/36.jpg	"""YELLOW"""	"""YELLOW"""			"""WHITE"""						"""Beige"""	"""Beige"""	"""Brown,Black"""	"""Brown"""	"""Brown"""	"""Brown,Beige"""									"""Feet"""	"""Feet"""	"""Tail"""	"""Tail"""	"""Wing"""	"""Breast"""	"""Throat"""	"""Vent"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bcf7f35bc69d7846325aef	000179d6ea--60bcf7f35bc69d7846325aef	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T16:29:39.837	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/36.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/36.jpg	"""ORANGE"""	"""WHITE"""	"""ORANGE"""	"""ORANGE"""	"""ORANGE"""	"""ORANGE"""	"""ORANGE"""	"""GRAY"""																	"""Beak"""	"""Wing"""	"""Feet"""	"""Tail"""	"""Breast"""	"""Throat"""	"""Belly"""	"""Forehead"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd354cdf8878157e7cdfc7	000179d6ea--60bd354cdf8878157e7cdfc7	f576daac5f2d8049fdd45e3d7175397c	APPROVED	2021-06-06T20:51:24.613	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/36.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/36.jpg	"""RED"""	"""ORANGE"""	"""YELLOW"""	"""GREEN"""	"""BLUE"""																				"""Beak"""	"""Throat"""	"""Wing"""	"""Feet"""	"""Tail"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd3a147afbc056f697d29a	000179d6ea--60bd3a147afbc056f697d29a	e3f17132d78b3d75cb4eec4311824108	APPROVED	2021-06-06T21:11:48.469	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/37.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/37.jpg	"""BLACK"""	"""WHITE"""		"""BLACK"""					"""Brown"""	"""Brown"""	"""Brown"""		"""Brown"""							"""Eye"""					"""Tail"""	"""Wing"""	"""Rump"""		"""Nape"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd0b5478248827a6020973	000179d6ea--60bd0b5478248827a6020973	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T17:52:20.980	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/37.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/37.jpg	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""GRAY"""				"""brown"""	"""brown"""	"""brown"""	"""brown"""	"""brown"""			"""branches"""					"""eye"""				"""Tail"""	"""Mantle"""	"""Wing"""	"""Nape"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd208a83d01a0997cdf324	000179d6ea--60bd208a83d01a0997cdf324	3ee9eabae5e66a035f8c14034061d92f	APPROVED	2021-06-06T19:22:50.610	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/37.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/37.jpg	"""RED"""	"""GRAY"""	"""RED"""	"""RED"""	"""WHITE"""	"""BLACK"""	"""BLACK"""		"""the bird's ear coverts are brownish-red"""																"""Ear coverts"""	"""Crown"""	"""Nape"""	"""Tail"""	"""Uppertail coverts"""	"""Mantle"""	"""Rump"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd5a770d84521c743257cf	000179d6ea--60bd5a770d84521c743257cf	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T23:29:59.014	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/38.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/38.jpg		"""BLACK"""	"""BLACK"""	"""BLACK"""	"""WHITE"""		"""BLUE"""	"""BLUE"""	"""Beige"""	"""Beige"""	"""Beige"""	"""Beige"""	"""Brown"""	"""Beige"""									"""Sky"""	"""Sky"""	"""Tail"""	"""Wing"""	"""Wing"""	"""Wing"""	"""Breast"""	"""Feet"""																																						https://toloka.yandex.ru/task/24762090/000179d6ea--60bd27ac4f73891cd404d4db	000179d6ea--60bd27ac4f73891cd404d4db	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T19:53:16.775	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/38.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/38.jpg	"""YELLOW"""	"""ORANGE"""	"""YELLOW"""	"""YELLOW"""													"""whithe,black"""	"""white,gray"""	"""white"""	"""white,black"""					"""Wing"""	"""Breast"""	"""Tail"""	"""Wing"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd496e56e0ec582ad6c55a	000179d6ea--60bd496e56e0ec582ad6c55a	8a02284dde892420dcc826f7e7d9563a	APPROVED	2021-06-06T22:17:18.996	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/38.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/38.jpg	"""WHITE"""	"""WHITE"""	"""BLACK"""	"""BLACK"""	"""WHITE"""	"""WHITE"""	"""WHITE"""		"""the wings have both black and white feathers"""																"""Wing"""	"""Beak"""	"""Throat"""	"""Breast"""	"""Belly"""	"""Vent"""	"""Tail"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bd4e3356e0ec582ad6dd57	000179d6ea--60bd4e3356e0ec582ad6dd57	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T22:37:39.731	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/39.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/39.jpg	"""BLACK"""	"""GRAY"""	"""BLACK"""	"""GRAY"""	"""RED"""				"""BLACK"""		"""BLACK"""	"""GRAY"""	"""RED"""												"""Beak"""	"""Crown"""	"""Nape"""	"""Throat"""	"""Feet"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bcfcfe2cf798441d1a7418	000179d6ea--60bcfcfe2cf798441d1a7418	a000408bc0f9ab7a82b9ce992a217d3b	APPROVED	2021-06-06T16:51:10.372	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/39.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/39.jpg	"""BLACK"""	"""GRAY"""	"""GRAY"""	"""GRAY"""	"""GRAY"""		"""GRAY"""	"""BLUE"""						"""Pink"""										"""Water"""	"""Beak"""	"""Crown"""	"""Forehead"""	"""Nape"""	"""Throat"""	"""Feet"""	"""Ear coverts"""																																					https://toloka.yandex.ru/task/24762090/000179d6ea--60bcfdcdcd58ba6b3e419b08	000179d6ea--60bcfdcdcd58ba6b3e419b08	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T16:54:37.317	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/39.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/39.jpg	"""BLACK"""	"""GRAY"""	"""WHITE"""	"""WHITE"""	"""ORANGE"""																				"""Beak"""	"""Crown"""	"""Forehead"""	"""Throat"""	"""Feet"""																																							https://toloka.yandex.ru/task/24762090/000179d6ea--60bd05d519d71055fef33786	000179d6ea--60bd05d519d71055fef33786	270308a23f8aff76264760b89efad01f	APPROVED	2021-06-06T17:28:53.092	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/40.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/40.jpg	"""BLACK"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""WHITE"""	"""BLACK"""	"""GRAY"""															"""Eye"""		"""Beak"""	"""Crown"""	"""Forehead"""	"""Nape"""	"""Throat"""	"""Ear coverts"""		"""Mantle"""																																				https://toloka.yandex.ru/task/24762090/000179d6ea--60bd2bae2cf798441d1c6dad	000179d6ea--60bd2bae2cf798441d1c6dad	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-06T20:10:22.574	+	
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/40.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/40.jpg	"""WHITE"""	"""WHITE"""	"""YELLOW"""														"""whithe"""	"""white"""	"""white,black"""	"""black"""					"""Crown"""	"""Nape"""	"""Ear coverts"""	"""Beak"""																																								https://toloka.yandex.ru/task/24762090/000179d6ea--60bd489bf33865758e9d5477	000179d6ea--60bd489bf33865758e9d5477	8a02284dde892420dcc826f7e7d9563a	APPROVED	2021-06-06T22:13:47.788	+	
